time_unit,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,acc_mag,mean_ax,std_ax,rms_ax,min_ax,max_ax,range_ax,mean_ay,std_ay,rms_ay,min_ay,max_ay,range_ay,mean_az,std_az,rms_az,min_az,max_az,range_az,mean_acc_mag,std_acc_mag,rms_acc_mag,energy_acc_mag
6433,112,-328,15192,-145,90,-105,15195.9531454924,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6434,-8,-336,15292,-111,53,-90,15295.6929885507,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6435,128,-356,15132,-126,96,-106,15136.7283122873,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6436,124,-280,15248,-127,83,-92,15251.074716229,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6437,112,-352,15244,-133,96,-81,15248.4748089768,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6438,108,-252,15156,-131,96,-109,15158.4796071374,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6439,80,-288,15176,-143,93,-83,15178.9433097301,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6440,40,-236,15152,-132,93,-79,15153.8905895483,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6441,148,-284,15160,-135,88,-109,15163.3822084652,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6442,32,-316,15204,-143,90,-110,15207.3171861443,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6443,8,-284,15108,-129,78,-107,15110.671196211,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6444,48,-280,15200,-123,106,-116,15202.6545050527,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6445,56,-348,15252,-137,102,-114,15256.0723647995,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6446,28,-280,15052,-131,95,-122,15054.630118339,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6447,160,-248,15056,-122,89,-104,15058.8923895484,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6448,64,-272,15084,-141,97,-88,15086.587950892,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6449,64,-356,15124,-139,112,-98,15128.3246924436,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6450,196,-284,15300,-131,97,-110,15303.890747127,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6451,88,-284,15240,-124,66,-86,15242.8999865511,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6452,60,-272,15008,-125,86,-118,15010.5845322559,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6453,144,-320,15132,-119,78,-93,15136.0681816646,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6454,32,-204,15080,-117,95,-101,15081.4137268361,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6455,136,-336,15092,-133,84,-105,15096.3524071214,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6456,36,-248,15148,-140,82,-134,15150.0727390993,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6457,64,-284,15144,-130,97,-116,15146.7979454405,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6458,88,-256,15184,-132,93,-91,15186.4128746719,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6459,72,-284,15044,-147,111,-112,15046.8526941683,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6460,72,-268,15104,-120,82,-122,15106.5490433785,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6461,100,-368,15128,-137,105,-91,15132.8056883051,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6462,96,-368,15012,-136,98,-100,15016.8167066126,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6463,120,-192,15028,-127,74,-89,15029.7055194039,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6464,116,-292,14984,-120,86,-87,14987.2938184317,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6465,96,-244,15156,-106,77,-84,15158.267974937,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6466,92,-316,15156,-140,65,-104,15159.57308106,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6467,-12,-284,15204,-136,77,-71,15206.6569633171,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6468,68,-264,15116,-169,70,-116,15118.4581224409,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6469,-4,-324,15128,-112,74,-109,15131.4697237248,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6470,-44,-308,15244,-128,103,-88,15247.1746891022,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6471,44,-300,15204,-138,72,-111,15207.0231143377,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6472,20,-312,15268,-148,74,-126,15271.2006076798,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6473,128,-280,15020,-91,96,-93,15023.1549283098,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6474,172,-416,15240,-138,112,-81,15246.6468444704,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6475,96,-336,15064,-110,82,-95,15068.0525616285,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6476,60,-264,14972,-121,95,-112,14974.4475691092,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6477,104,-308,15204,-153,104,-92,15207.4750040893,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6478,80,-380,15032,-170,86,-115,15037.01512934,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6479,104,-308,15124,-153,78,-129,15127.4933812578,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6480,116,-208,15152,-121,94,-90,15153.871584516,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6481,156,-276,15180,-128,104,-87,15183.3103109961,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6482,100,-268,15204,-140,91,-117,15206.6906327445,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6483,-4,-352,15104,-119,85,-88,15108.1016676484,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6484,56,-368,15168,-149,92,-117,15172.5668230527,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6485,20,-252,14964,-126,88,-94,14966.135105631,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6486,160,-364,15092,-116,97,-92,15097.2368332752,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6487,160,-280,15204,-121,93,-122,15207.4197679948,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6488,88,-324,15236,-122,99,-111,15239.6986846853,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6489,4,-316,15220,-143,78,-133,15223.2805925661,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6490,52,-272,15036,-128,104,-93,15038.5499300963,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6491,176,-284,15060,-150,93,-113,15063.705785762,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6492,32,-264,15176,-150,100,-128,15178.3298158921,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6493,92,-376,15236,-131,76,-115,15240.9165078745,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6494,120,-360,15084,-132,104,-100,15088.7725146879,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6495,192,-356,15152,-149,106,-131,15157.3976658264,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6496,112,-328,15128,-128,95,-118,15131.9698651564,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6497,84,-356,15324,-127,72,-105,15328.3648182055,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6498,176,-268,15136,-125,82,-114,15139.3954965183,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6499,56,-316,15132,-126,81,-98,15135.4027366304,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6500,32,-264,15144,-133,93,-113,15146.334738147,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6501,144,-372,15192,-137,76,-76,15197.2360644954,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6502,148,-308,15024,-133,80,-115,15027.8855465431,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6503,48,-336,15184,-142,98,-83,15187.7929930586,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6504,188,-256,15180,-141,79,-106,15183.3224295607,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6505,112,-276,15092,-134,93,-94,15094.9390194197,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6506,164,-324,15068,-151,55,-107,15072.3752607212,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6507,76,-344,15232,-126,91,-100,15236.0735099303,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6508,112,-256,15144,-142,87,-108,15146.5776992692,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6509,88,-284,15188,-141,83,-105,15190.9099134976,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6510,104,-364,15144,-143,85,-98,15148.7309039404,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6511,16,-356,15112,-109,90,-100,15116.2011100673,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6512,52,-312,15264,-116,90,-102,15267.2769019233,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6513,108,-272,15120,-128,78,-112,15122.8320099114,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6514,-16,-316,15208,-130,75,-96,15211.2910694655,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6515,64,-336,15244,-128,89,-121,15247.8368301868,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6516,108,-292,15332,-144,90,-91,15335.1606447406,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6517,80,-364,15108,-116,72,-84,15112.5960708278,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6518,0,-352,15044,-135,77,-102,15048.1174902378,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6519,0,-284,15132,-136,82,-96,15134.6648459753,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6520,136,-360,15200,-149,92,-103,15204.8707985303,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6521,80,-220,15056,-125,84,-101,15057.8197625021,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6522,-4,-344,15080,-134,64,-107,15083.9236274916,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6523,60,-384,15132,-118,86,-99,15136.9904538518,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6524,116,-316,15160,-136,76,-115,15163.736742637,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6525,88,-316,15128,-135,71,-73,15131.5559014927,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6526,96,-276,15032,-142,62,-89,15034.840072312,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6527,28,-356,15144,-117,108,-76,15148.2096631912,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6528,116,-280,14984,-134,74,-110,14987.0648227063,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6529,12,-340,15232,-135,105,-94,15235.7988960212,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6530,96,-300,15204,-114,89,-101,15207.2624755411,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6531,104,-284,15268,-163,82,-93,15270.9952524385,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6532,96,-268,15224,-123,86,-105,15226.6613543482,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6533,132,-288,15196,-126,101,-102,15199.3020892408,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6534,64,-220,15120,-149,83,-98,15121.7358791906,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6535,56,-376,15192,-134,94,-123,15196.7554431859,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6536,28,-316,15156,-138,101,-91,15159.3197736574,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6537,116,-360,15320,-136,116,-103,15324.6682182682,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6538,120,-288,15208,-125,113,-108,15211.2000841485,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6539,132,-332,15240,-124,63,-114,15244.1873512497,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6540,128,-336,15224,-118,74,-100,15228.2453355598,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6541,64,-236,15276,-121,95,-83,15277.9569314748,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6542,56,-296,15068,-136,84,-96,15071.011114056,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6543,124,-180,15148,-139,98,-97,15149.5768917815,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6544,12,-276,15180,-118,82,-103,15182.513625879,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6545,8,-364,15116,-111,122,-112,15120.3841221048,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6546,76,-320,15140,-114,84,-82,15143.5721017203,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6547,92,-304,15120,-136,122,-88,15123.3356109028,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6548,104,-296,14916,-134,81,-104,14919.299179251,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6549,64,-316,15224,-148,103,-121,15227.4137002972,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6550,12,-176,15136,-110,82,-114,15137.0279777769,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6551,156,-164,15004,-137,101,-96,15005.7071809362,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6552,76,-276,15240,-122,92,-93,15242.6884767747,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6553,128,-352,15292,-133,80,-108,15296.5862858352,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6554,24,-324,15012,-140,74,-108,15015.5151759771,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6555,108,-260,15240,-143,90,-116,15242.6003030979,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6556,176,-304,15088,-132,90,-101,15092.0885234616,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6557,108,-336,15068,-118,78,-111,15072.1326958065,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6558,88,-328,15172,-126,79,-98,15175.8002095441,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6559,80,-236,15140,-126,87,-98,15142.0505876846,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6560,156,-308,15156,-115,82,-108,15159.9319259685,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6561,96,-380,15160,-121,93,-90,15165.0656444343,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6562,60,-288,15032,-127,108,-113,15034.8783832793,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6563,24,-372,15184,-137,88,-114,15188.575180049,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6564,80,-316,15076,-130,74,-117,15079.523599902,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6565,92,-276,15184,-138,82,-108,15186.7868886081,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6566,-24,-232,15096,-130,108,-99,15097.8016942865,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6567,84,-304,15100,-122,86,-97,15103.2934156759,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6568,-16,-240,15232,-134,90,-92,15233.8990412829,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6569,148,-264,15192,-130,108,-97,15195.0144455344,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6570,16,-272,15084,-147,100,-110,15086.4606849983,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6571,-16,-348,15116,-152,87,-120,15120.0137566075,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6572,68,-236,15092,-116,93,-112,15093.9982774611,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6573,120,-276,15092,-122,109,-80,15095.0004968533,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6574,68,-264,15096,-139,88,-89,15098.4613785644,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6575,156,-360,15084,-124,80,-98,15089.1017625305,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6576,60,-364,15056,-110,88,-94,15060.5189817616,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6577,64,-328,15024,-150,97,-92,15027.7162602972,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6578,124,-260,15276,-146,98,-111,15278.7156528289,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6579,-20,-304,15048,-134,71,-98,15051.0836819147,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6580,36,-316,15112,-120,84,-88,15115.3463738017,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6581,116,-252,15088,-120,104,-120,15090.5501556438,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6582,68,-252,15044,-141,93,-77,15046.2641210368,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6583,68,-360,15172,-139,90,-114,15176.4227669105,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6584,152,-332,15180,-133,101,-99,15184.3909327967,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6585,28,-304,15152,-119,103,-78,15155.0751895198,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6586,92,-272,15148,-129,139,-104,15150.7211709542,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6587,100,-312,15288,-137,117,-115,15291.5103243597,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6588,52,-360,15188,-159,84,-97,15192.3549194982,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6589,104,-256,14992,-129,112,-104,14994.5462085386,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6590,68,-296,15168,-120,99,-95,15171.0403071114,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6591,136,-316,15120,-134,90,-109,15123.913250214,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6592,48,-280,15180,-132,60,-109,15182.6580018125,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6593,20,-320,15348,-138,95,-106,15351.3486052529,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6594,104,-240,14980,-141,74,-92,14982.2834040743,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6595,48,-208,15204,-122,105,-72,15205.4984791686,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6596,112,-208,15116,-142,82,-71,15117.8458782989,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6597,-16,-220,15120,-146,88,-102,15121.6089091075,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6598,36,-316,15196,-115,107,-104,15199.3278798768,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6599,124,-244,15140,-132,78,-109,15142.4737741229,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6600,56,-364,15132,-142,90,-93,15136.4809648742,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6601,64,-404,15104,-112,67,-107,15109.537650107,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6602,192,-280,15016,-134,79,-92,15019.8375490549,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6603,32,-280,15124,-128,101,-123,15126.6255324841,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6604,52,-328,15308,-127,116,-84,15311.601875702,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6605,68,-240,15140,-123,90,-87,15142.0548143242,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6606,84,-244,15112,-130,121,-97,15114.2031215675,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6607,-44,-360,15088,-130,73,-131,15092.3583312881,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6608,48,-288,15008,-139,78,-101,15010.8398166125,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6609,-52,-392,15260,-127,82,-110,15265.1226002283,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6610,156,-360,15160,-149,83,-104,15165.0761949949,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6611,144,-220,15184,-152,77,-98,15186.2764363092,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6612,68,-280,15192,-135,88,-101,15194.7322450907,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6613,44,-268,15224,-143,90,-111,15226.4222980975,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6614,84,-308,15156,-136,109,-74,15159.3619918518,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6615,20,-308,15172,-96,95,-97,15175.1391426899,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6616,136,-232,15124,-121,101,-104,15126.3907129229,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6617,96,-348,15260,-150,86,-108,15264.2693896564,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6618,-16,-300,15108,-123,85,-94,15110.9867315143,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6619,20,-368,15180,-123,73,-115,15184.473122239,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6620,76,-284,15084,-110,75,-105,15086.864750504,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6621,88,-240,15140,-117,108,-81,15142.1578383003,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6622,68,-328,15196,-153,93,-86,15199.6915758182,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6623,100,-272,15160,-150,86,-109,15162.769667841,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6624,76,-264,15080,-142,88,-101,15082.5021796783,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6625,36,-280,15096,-126,96,-104,15098.6394089004,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6626,56,-344,15176,-140,67,-97,15180.0015810276,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6627,56,-320,15084,-144,94,-88,15087.4978707538,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6628,68,-328,15256,-128,92,-106,15259.6770608031,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6629,8,-264,15172,-138,64,-98,15174.2987976381,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6630,108,-236,15172,-136,103,-106,15174.2197163479,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6631,-36,-320,15136,-139,92,-95,15139.4250881597,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6632,36,-392,15204,-123,88,-111,15209.0951736124,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6633,-28,-308,15236,-137,110,-108,15239.1385583307,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6634,36,-372,15004,-136,79,-99,15008.6540369215,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6635,-40,-268,15132,-135,95,-120,15134.4259223797,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6636,128,-336,15016,-138,99,-110,15020.3041247506,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6637,84,-412,15176,-133,108,-117,15181.8238693511,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6638,32,-384,15096,-130,77,-102,15100.9170582452,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6639,60,-328,15136,-126,90,-109,15139.6723874726,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6640,72,-300,15104,-158,93,-121,15107.1506247869,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
6641,120,-256,15124,-143,84,-82,15126.6424562756,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
