time,ax,ay,az,gx,gy,gz,sw420
23:58:03:034,²ax,ay,az,gx,gy,gz,sw420
00:53:28:404,-276,-184,15292,-155,51,-90,0
00:53:28:659,-720,3624,5776,-2166,-290,-167,0
00:53:28:911,1348,-2100,14704,168,-617,-103,0
00:53:29:162,-476,3448,12096,-611,-9,-143,0
00:53:29:416,-1716,2788,3824,-923,-896,-179,0
00:53:29:666,152,-488,14636,-538,-368,-59,0
00:53:29:919,2332,252,13800,1049,2479,-16,0
00:53:30:171,4376,1656,6844,1626,377,-336,1
00:53:30:424,1904,692,12284,-1541,3335,-77,0
00:53:30:679,-3304,3080,9620,-1423,-715,-272,0
00:53:30:927,-588,-544,14660,561,563,-88,0
00:53:31:182,6984,-5392,11852,706,5835,-185,1
00:53:31:434,-464,-452,16712,-159,122,-151,0
00:53:31:686,-132,-540,13464,-302,531,-128,0
00:53:31:937,2112,-548,8520,-486,1056,-52,0
00:53:32:192,-4716,664,9588,-707,-1450,-109,0
00:53:32:444,-2224,-1340,16808,444,-88,-171,0
00:53:32:698,-2896,-4700,16928,1956,-2008,261,1
00:53:32:946,-612,252,13876,-155,364,-76,0
00:53:33:197,108,484,13936,-25,337,-100,0
00:53:33:451,-1212,-572,11820,373,345,-69,0
00:53:33:705,-2348,1348,5332,-677,119,-208,0
00:53:33:957,-340,-2148,17536,161,124,-138,0
00:53:34:208,-264,-532,15188,189,277,-104,1
00:53:34:459,-4,-412,14800,-76,134,-126,0
00:53:34:717,-1332,-1512,20360,-611,309,-132,0
00:53:34:966,-1428,-1520,16868,71,142,-81,0
00:53:35:221,-1348,3312,8136,-1191,-837,-254,0
00:53:35:472,1592,5788,9908,-3480,2646,-463,1
00:53:35:723,-1040,-616,30120,248,-994,10,0
00:53:35:976,-1668,-4416,17048,933,422,-63,0
00:53:36:229,-2796,2768,10048,-356,907,-311,0
00:53:36:481,556,-1224,9548,-981,-114,-112,0
00:53:36:733,-836,-1520,6024,259,-1050,-79,0
00:53:36:986,740,-5620,-3328,102,-1177,-472,1
00:53:37:239,-1372,-1924,15156,304,740,-102,0
00:53:37:489,436,-848,14496,-389,393,-128,1
00:53:37:741,208,-132,15108,-386,130,-112,0
00:53:37:996,-2608,-916,18448,1027,-748,-43,0
00:53:38:247,3188,1344,17900,189,2037,-169,0
00:53:38:501,-2132,3424,14656,-893,-745,-285,0
00:53:38:753,1568,-10576,23216,-90,-624,-31,0
00:53:39:000,300,64,9084,-198,865,-142,0
00:53:39:257,-284,-120,14044,-179,-207,-114,0
00:53:39:509,-188,-420,16656,-250,110,-126,0
00:53:39:760,-276,-388,15904,-183,34,-120,0
00:53:40:014,-124,-296,15416,-120,-102,-133,0
00:53:40:268,2652,-2336,12208,-371,-710,-184,0
00:53:40:519,-332,-900,15796,-291,-378,-158,0
00:53:40:769,328,808,12520,-531,-407,-162,0
00:53:41:019,-288,-828,15424,22,886,-93,0
00:53:41:275,-256,-128,15196,-150,-31,-104,1
00:53:41:527,-312,-120,14652,-179,154,-134,0
00:53:41:776,-168,56,15084,-171,14,-120,0
00:53:42:031,-184,-264,14832,-163,76,-131,0
00:53:42:282,-188,-264,15068,-139,39,-109,0
00:53:42:533,-156,-48,15668,-71,516,-102,0
00:53:42:784,-288,0,14956,-203,77,-141,0
00:53:43:039,-288,-160,14712,-150,39,-118,0
00:53:43:291,-248,-360,15008,-123,88,-111,0
00:53:43:544,-144,-304,14936,-195,37,-113,0
00:53:43:795,-300,-272,14532,-128,8,-128,0
00:53:44:048,-200,-156,14944,-102,43,-147,0
00:53:44:303,-168,-672,15176,-180,-196,-105,0
00:53:44:550,-80,16,16632,-94,306,-118,0
00:53:44:808,-184,-2132,13392,-860,777,-210,0
00:53:45:057,-324,40,13188,-181,534,-135,0
00:53:45:310,-260,-276,15128,-248,156,-82,0
00:53:45:563,244,-880,19800,-749,-518,-164,0
00:53:45:811,868,-1992,16580,13,24,34,0
00:53:46:070,1508,-1896,15332,1009,-1400,253,0
00:53:46:322,-7828,2152,32767,2080,2942,-113,0
00:53:46:573,-4944,3296,17652,-1232,-29,59,1
00:53:46:823,340,-2908,22632,290,136,-70,0
00:53:47:077,1980,-260,16392,-844,299,-130,0
00:53:47:330,-3264,500,14820,-55,-1102,-32,1
00:53:47:580,-868,-680,17532,-29,491,-49,1
00:53:47:833,-208,-560,20648,200,125,-102,0
00:53:48:085,-872,-848,12616,312,640,197,0
00:53:48:341,-320,-2772,18372,-3065,838,-310,0
00:53:48:590,-260,-644,16912,-146,43,-159,0
00:53:48:843,-344,-232,15328,-26,124,-104,0
00:53:49:095,-176,-344,14972,-271,27,-123,0
00:53:49:346,-220,-224,14736,-91,82,-111,0
00:53:49:600,-268,-356,15268,-175,57,-145,0
00:53:49:852,-172,-280,14876,-149,91,-123,0
00:53:50:104,-168,-312,15040,-144,68,-131,0
00:53:50:357,-164,-212,15204,-179,77,-114,0
00:53:50:609,-144,-252,15068,-170,81,-131,0
00:53:50:862,-216,-188,15064,-145,64,-131,0
00:53:51:114,-132,-172,15004,-141,89,-108,0
00:53:51:366,-248,-336,14956,-168,66,-124,0
00:53:51:619,-248,-196,15088,-156,74,-111,0
00:53:51:871,-200,-264,15156,-157,53,-136,0
00:53:52:123,-304,-188,15052,-135,64,-122,0
00:53:52:376,-264,-312,15060,-154,56,-107,0
00:53:52:628,-284,-216,14964,-159,56,-111,0
00:53:52:880,-264,-320,14980,-151,71,-125,0
00:53:53:133,-204,-356,15044,-166,58,-113,0
00:53:53:385,-208,-316,14816,-152,63,-103,0
00:53:53:637,-124,-280,15112,-140,69,-112,0
00:53:53:890,-200,-284,14976,-164,85,-122,0
00:53:54:142,-216,-332,14812,-140,71,-128,0
00:53:54:393,-208,-264,14860,-165,76,-86,0
00:53:54:647,-252,-272,15032,-143,42,-110,0
00:53:54:899,-256,-208,14940,-167,75,-119,0
00:53:55:151,-184,-208,14956,-158,81,-141,0
00:53:55:403,-292,-260,14884,-151,75,-91,0
00:53:55:656,-212,-332,15020,-154,65,-136,0
00:53:55:907,-192,-152,15000,-159,67,-98,0
00:53:56:160,-180,-248,14992,-154,75,-97,0
00:53:56:413,-196,-208,14872,-141,67,-115,0
00:53:56:665,-188,-288,15088,-171,68,-124,0
00:53:56:918,-244,-216,15016,-153,59,-114,0
00:53:57:170,-124,-276,14964,-170,89,-105,0
00:53:57:422,-208,-188,14896,-158,74,-120,0
00:53:57:675,-228,-312,14936,-129,75,-143,0
00:53:57:927,-252,-292,14948,-169,79,-112,0
00:53:58:180,-296,-316,15016,-146,138,-123,0
00:53:58:430,756,-220,15148,-55,448,-78,0
00:53:58:684,-312,-288,15072,-103,66,-125,0
00:53:58:937,-192,208,15704,-142,-141,-134,0
00:53:59:188,-204,-364,14500,-164,98,-99,0
00:53:59:441,-332,-236,14844,-126,95,-110,0
00:53:59:693,-256,-292,15264,-170,66,-130,0
00:53:59:947,-240,-244,14856,-195,100,-117,0
00:54:00:198,-248,-260,14812,-136,66,-130,0
00:54:00:450,-200,-216,15092,-151,48,-119,0
00:54:00:702,-204,-200,14832,-143,72,-123,0
00:54:00:955,-148,-328,15004,-162,62,-128,0
00:54:01:207,-216,-280,15032,-154,71,-121,0
00:54:01:460,-212,-216,15060,-129,54,-106,0
00:54:01:712,-180,-280,15036,-131,72,-127,0
00:54:01:964,-240,-232,15188,-166,51,-123,0
00:54:02:216,-212,-316,15020,-161,63,-134,0
00:54:02:469,-188,-160,15012,-157,60,-120,0
00:54:02:721,-312,-304,15084,-159,31,-113,0
00:54:02:973,-276,-328,14940,-141,75,-162,0
00:54:03:226,-116,-220,15020,-170,86,-107,0
00:54:03:478,-152,-216,15028,-144,53,-115,0
00:54:03:730,-172,-144,14952,-131,54,-137,0
00:54:03:982,48,-580,14320,-95,-235,-105,1
00:54:04:235,-264,188,13656,203,-754,-113,0
00:54:04:489,-240,-452,14864,112,1484,-143,0
00:54:04:738,-456,112,12324,236,385,-48,0
00:54:04:995,-716,-80,16924,-930,-1233,-135,0
00:54:05:245,-152,428,15808,-486,326,-103,0
00:54:05:495,-740,304,14976,85,537,-123,0
00:54:05:749,-936,-304,14900,-73,-717,-81,0
00:54:06:004,-208,-412,17060,-878,-428,-155,0
00:54:06:258,-1432,-1224,16460,-384,-595,-119,1
00:54:06:505,-980,-3748,16468,30,141,-62,0
00:54:06:760,-384,1048,14552,-83,-255,-119,0
00:54:07:012,-252,-256,14728,-330,161,-123,0
00:54:07:264,-288,-688,14760,-124,61,-110,0
00:54:07:515,60,-376,11792,-378,540,-127,1
00:54:07:767,-144,-184,12456,-88,27,-131,0
00:54:08:021,-1352,-504,13008,112,-659,-91,0
00:54:08:270,-240,72,15516,74,-311,-108,0
00:54:08:525,-344,-52,16784,-231,157,-134,0
00:54:08:778,-180,-280,15280,-235,139,-130,0
00:54:09:030,-116,-356,14024,-147,98,-117,0
00:54:09:282,-200,-188,14704,-114,54,-125,0
00:54:09:534,-244,-184,15408,-150,47,-110,0
00:54:09:787,-340,-184,15108,-165,95,-122,0
00:54:10:038,-236,-308,14748,-139,86,-91,0
00:54:10:291,-248,-244,14808,-133,62,-111,0
00:54:10:544,-288,-244,15112,-152,55,-100,0
00:54:10:796,-196,-160,15028,-164,31,-119,0
00:54:11:048,-212,-208,14928,-146,88,-130,0
00:54:11:301,-280,-252,15188,-151,104,-105,0
00:54:11:553,-348,-300,14964,-152,77,-123,0
00:54:11:805,-216,-180,14936,-149,67,-107,0
00:54:12:057,-240,-312,14992,-168,62,-116,0
00:54:12:310,-460,-532,15088,-28,-175,-85,0
00:54:12:561,-184,224,14864,-173,25,-139,0
00:54:12:816,-376,-244,14296,-260,613,-135,0
00:54:13:069,-1220,-408,17796,-872,501,-370,0
00:54:13:319,236,772,12872,-519,1005,-221,0
00:54:13:572,-496,192,15444,-168,-566,-156,0
00:54:13:822,0,168,15304,-290,-633,-160,0
00:54:14:074,56,196,15620,-819,182,-249,0
00:54:14:328,-9384,-1616,32767,4329,14,33,1
00:54:14:580,-228,-392,18256,72,-361,226,0
00:54:14:832,772,824,13148,768,-1680,105,0
00:54:15:088,-108,1164,15612,-1011,1284,-186,0
00:54:15:337,-104,824,14036,125,-975,293,0
00:54:15:587,-16,928,14012,688,323,118,0
00:54:15:847,4720,-1012,12124,-1231,2101,-591,1
00:54:16:099,-1232,-1368,16804,-1120,1046,-57,0
00:54:16:348,-540,-60,14584,-256,-267,-106,0
00:54:16:600,-1284,-756,14412,61,-735,-165,0
00:54:16:855,4876,1344,-1628,7250,11209,-295,1
00:54:17:105,-1720,36,15352,-330,1458,-235,1
00:54:17:360,-196,-2128,15188,-637,-1870,-88,0
00:54:17:611,1232,2228,13340,-1109,499,-157,0
00:54:17:865,-656,2516,-7848,2615,-12413,611,1
00:54:18:111,-652,608,12604,96,74,-121,1
00:54:18:367,1272,2332,15100,-1571,-41,-44,1
00:54:18:617,0,-468,14708,-638,-465,-175,0
00:54:18:872,-1836,788,10844,518,-1613,-94,0
00:54:19:121,-1056,48,20616,269,734,146,1
00:54:19:379,-284,-1788,15748,-506,-1856,-70,1
00:54:19:626,-16,-704,10408,732,82,-114,0
00:54:19:878,-28,-228,11512,-243,56,-98,0
00:54:20:132,416,-228,13632,-213,-42,-100,0
00:54:20:385,180,-628,10952,642,-1378,-37,0
00:54:20:637,-360,468,16192,-514,322,-126,1
00:54:20:889,-140,-316,15832,-278,42,-132,0
00:54:21:143,1100,-912,15264,-113,-79,-133,0
00:54:21:393,-1468,-1168,12924,568,607,5,1
00:54:21:641,92,-208,12756,16,4,-122,1
00:54:21:898,-160,48,13028,-104,218,-130,0
00:54:22:149,-68,-44,13096,-145,66,-148,0
00:54:22:403,-152,-128,13540,-154,69,-142,0
00:54:22:656,-140,-168,13952,-158,81,-115,0
00:54:22:908,-140,-172,14148,-174,80,-110,0
00:54:23:159,-36,-200,14420,-155,54,-127,0
00:54:23:410,-360,0,13916,-156,-140,-81,0
00:54:23:662,-668,36,15712,544,206,-80,0
00:54:23:920,-644,-204,15844,-587,-1166,-148,0
00:54:24:171,-192,104,14344,-441,-127,-144,0
00:54:24:421,-304,172,15344,-179,92,-110,0
00:54:24:674,-100,348,13692,-121,112,-132,0
00:54:24:924,-400,-56,15576,44,158,-118,1
00:54:25:178,-268,164,14420,-131,68,-133,0
00:54:25:428,-288,16,14720,232,305,-96,0
00:54:25:683,-340,348,15316,121,422,-110,0
00:54:25:934,-380,312,15020,-60,163,-93,0
00:54:26:190,-756,-308,16952,-376,-201,-125,0
00:54:26:439,44,580,10772,-268,-303,-126,0
00:54:26:693,156,-28,14800,-331,-182,-164,0
00:54:26:944,-392,136,14484,-50,533,-123,0
00:54:27:198,-996,-256,15432,-282,-79,-104,0
00:54:27:451,-168,-228,13280,-290,-66,-136,0
00:54:27:702,-84,-68,13976,-199,-328,-159,0
00:54:27:956,-1920,1256,18256,312,-2737,-58,0
00:54:28:204,504,544,13744,387,-1166,7,0
00:54:28:458,460,112,15184,146,-526,-111,1
00:54:28:710,-16,-756,12856,-34,560,-107,0
00:54:28:962,948,584,16016,-647,321,-52,1
00:54:29:216,460,-896,13260,-122,931,-129,0
00:54:29:468,128,336,14808,-452,-318,-117,0
00:54:29:721,-1432,-892,21664,982,-436,67,0
00:54:29:972,40,-232,16104,-660,269,-190,1
00:54:30:226,720,-1704,15320,-596,-351,-50,0
00:54:30:476,560,-188,13140,-520,1187,8,0
00:54:30:729,828,772,19380,1038,-2371,22,1
00:54:30:981,828,-932,16204,-318,16,-137,0
00:54:31:235,460,440,13564,-574,1129,-159,0
00:54:31:487,400,968,15276,-640,2522,-380,1
00:54:31:738,484,356,15440,-318,190,-114,0
00:54:31:992,292,2212,18796,-1344,184,-17,0
00:54:32:243,776,604,9768,-720,-527,-249,0
00:54:32:495,-536,520,5500,-559,-630,138,1
00:54:32:752,-1776,1968,10820,1390,-4583,278,0
00:54:33:000,504,1516,16580,306,-743,-15,0
00:54:33:255,2268,3884,-1640,-3008,4510,232,1
00:54:33:508,-900,-1212,11396,78,-1087,-253,1
00:54:33:759,-184,256,15084,-841,1100,-107,0
00:54:34:007,-640,104,16348,28,-88,-71,0
00:54:34:262,-88,-508,16108,-189,442,307,0
00:54:34:513,-372,200,17760,99,-760,-45,0
00:54:34:764,468,48,14784,120,-793,-80,0
00:54:35:017,796,328,12732,96,-559,-160,0
00:54:35:272,736,608,16384,-659,1016,-199,0
00:54:35:522,-408,68,13772,-448,65,-140,0
00:54:35:779,-108,2408,15820,-336,1468,-129,0
00:54:36:030,-776,100,15748,-219,-192,-112,0
00:54:36:280,100,380,15112,-421,-48,-199,1
00:54:36:530,-572,480,11768,48,93,-123,1
00:54:36:783,252,472,14580,434,490,-86,0
00:54:37:038,-160,208,16232,-333,250,-116,0
00:54:37:291,-128,-264,14208,-38,570,-131,0
00:54:37:545,1236,-388,10760,-336,-245,-149,0
00:54:37:795,1256,180,12188,-195,-633,-77,0
00:54:38:048,504,-108,14452,-31,-434,-112,0
00:54:38:301,480,-320,12840,-409,-427,-107,0
00:54:38:552,512,1692,16632,-322,292,-210,0
00:54:38:806,-1028,-684,16904,167,1195,-56,0
00:54:39:055,636,-796,13588,-916,45,-46,0
00:54:39:311,204,-724,10732,-393,-1877,-43,0
00:54:39:562,464,-512,13352,-156,275,-153,0
00:54:39:814,212,-1092,15196,84,-177,-100,0
00:54:40:066,1188,1696,11160,-275,368,-73,0
00:54:40:319,508,-1076,21800,-287,92,-100,0
00:54:40:571,1212,1040,14544,-42,-155,-91,0
00:54:40:820,568,136,15280,29,758,-113,0
00:54:41:075,724,-36,15500,-328,709,-157,0
00:54:41:329,1736,200,12312,-108,2152,-254,1
00:54:41:582,952,1764,15424,-323,-747,-155,0
00:54:41:831,-960,2996,12692,614,252,16,0
00:54:42:082,1048,712,18792,6,691,-163,0
00:54:42:336,1452,356,14904,345,-210,-30,0
00:54:42:590,744,-160,19692,-590,426,-199,1
00:54:42:840,848,960,16824,-156,235,-98,0
00:54:43:094,808,-4204,12528,-512,958,-66,0
00:54:43:346,996,2532,15348,80,-384,-112,1
00:54:43:598,1592,4400,12152,179,27,-586,1
00:54:43:851,1244,1252,14304,-88,-913,-53,0
00:54:44:103,5040,5748,9284,82,7429,-333,1
00:54:44:356,2176,824,14772,194,-83,-199,0
00:54:44:610,20,-3880,19208,-158,4314,-422,0
00:54:44:859,88,584,14152,-53,1618,-135,0
00:54:45:116,-756,-2144,17616,954,-1055,109,0
00:54:45:364,64,1672,13120,-380,49,-138,0
00:54:45:621,1216,-668,15304,-450,-1017,-187,0
00:54:45:867,2076,412,14712,109,143,29,0
00:54:46:126,2148,-140,12588,-232,-2222,-389,0
00:54:46:374,2388,2412,11628,119,2036,78,0
00:54:46:630,1100,276,14236,-481,-1031,-283,0
00:54:46:881,1052,-4060,13816,-270,1908,43,1
00:54:47:131,1028,-168,14840,48,-932,-37,0
00:54:47:385,1708,-836,12616,51,2814,-206,0
00:54:47:637,1488,-492,11112,-43,-97,-218,0
00:54:47:889,712,-272,16120,-103,-342,-91,0
00:54:48:142,1500,920,16976,-441,-394,-141,0
00:54:48:396,1520,-280,14372,-620,-167,-147,0
00:54:48:643,1444,248,14332,84,444,-78,0
00:54:48:901,1872,1732,15536,-244,1251,-292,0
00:54:49:150,1144,-100,15172,48,-743,-40,0
00:54:49:403,1844,124,13208,-430,604,-200,0
00:54:49:656,1096,2264,15536,-430,759,-202,0
00:54:49:908,1344,392,14556,-146,727,-134,0
00:54:50:160,560,-152,17120,-251,770,-154,0
00:54:50:412,2060,372,16360,-559,-584,-13,0
00:54:50:665,308,-924,13676,-370,881,-124,0
00:54:50:920,1112,-116,16340,-100,-1000,-211,0
00:54:51:169,520,2520,19684,-352,198,-232,1
00:54:51:422,1000,612,11260,-140,204,-126,1
00:54:51:674,-264,948,15484,165,-180,-267,0
00:54:51:925,-252,216,15696,-17,-578,-99,0
00:54:52:178,100,32,15500,-87,-1205,-106,0
00:54:52:432,2340,1188,15688,-21,1055,-213,1
00:54:52:683,492,-108,17040,-114,342,-130,0
00:54:52:938,716,-2936,13472,-840,1763,-210,0
00:54:53:190,-1220,1084,17484,-706,305,-189,0
00:54:53:442,-224,-208,14556,-126,-199,-196,0
00:54:53:693,-40,-768,14136,-235,-685,-99,0
00:54:53:943,292,84,12876,141,-1735,-81,0
00:54:54:197,512,348,11148,-588,-529,-153,0
00:54:54:451,372,-1140,13228,-406,532,-244,0
00:54:54:701,928,1592,23140,-517,1067,46,0
00:54:54:954,756,1520,14364,-507,436,-199,0
00:54:55:209,1332,-3624,12988,-725,1414,-85,0
00:54:55:461,1104,-1520,18472,-658,1736,-61,1
00:54:55:711,1216,480,16024,168,-405,-141,0
00:54:55:966,1344,-912,15472,473,-1585,-107,0
00:54:56:216,100,-844,18816,-202,-387,-98,0
00:54:56:468,1084,-380,16636,57,-1227,-40,0
00:54:56:720,636,852,17484,-186,592,-140,0
00:54:56:972,572,1496,16616,-88,821,-165,0
00:54:57:224,508,220,14340,-259,-490,-71,0
00:54:57:478,620,1660,15580,-458,690,-165,0
00:54:57:729,248,556,16036,-315,543,-157,0
00:54:57:983,168,-1060,16796,377,-707,-92,0
00:54:58:234,496,176,15300,-287,104,-136,0
00:54:58:488,500,-296,16144,-325,-241,-110,0
00:54:58:739,508,-428,14780,-97,-459,-99,0
00:54:58:989,852,-2024,12984,176,99,53,0
00:54:59:244,1768,-656,14224,-393,629,-55,0
00:54:59:499,236,-2376,8800,-908,-2231,-201,0
00:54:59:746,908,232,16724,72,-1148,17,0
00:55:00:004,232,3036,15240,-1081,-1430,-203,0
00:55:00:251,1776,704,9212,668,-1701,54,1
00:55:00:508,1144,-376,11680,-533,-554,-172,1
00:55:00:761,-2400,-848,18636,1298,1079,-108,0
00:55:01:011,-156,-608,19356,66,-1043,-33,0
00:55:01:260,16,144,14964,-3,-336,-109,0
00:55:01:513,152,-364,14592,-57,31,-125,0
00:55:01:766,-24,624,16692,-217,121,-138,0
00:55:02:022,272,-1024,13768,-665,-654,-157,0
00:55:02:271,204,-68,16520,-169,149,-112,0
00:55:02:525,-260,-928,17196,-284,897,-194,0
00:55:02:777,404,-808,15828,-707,338,-174,0
00:55:03:032,-828,-2144,20096,-206,-408,-343,0
00:55:03:284,1044,2096,13848,-131,-605,-313,0
00:55:03:535,4500,-152,1452,633,-1528,-136,1
00:55:03:789,-3668,-4956,14796,817,5413,-993,1
00:55:04:036,632,116,11204,-532,971,148,0
00:55:04:293,208,-2308,14820,-842,4514,-502,0
00:55:04:543,260,-908,14412,-103,103,-136,0
00:55:04:797,564,1700,12016,-783,-2305,-13,0
00:55:05:050,1076,1168,14632,-621,1854,-429,1
00:55:05:300,1304,1276,16364,277,1175,382,0
00:55:05:554,160,1708,14516,-1205,406,-214,0
00:55:05:804,-500,172,15120,-283,567,-10,0
00:55:06:055,108,-236,15592,121,257,-96,0
00:55:06:308,-244,-596,13344,-136,339,-7,0
00:55:06:560,36,-112,16048,-269,419,-88,0
00:55:06:811,-304,452,15188,65,72,-147,0
00:55:07:065,-716,192,14856,832,-865,-55,0
00:55:07:317,588,556,14264,-85,364,-259,0
00:55:07:571,512,-272,13320,-589,895,-159,0
00:55:07:827,-44,-1128,17332,-836,-1489,-126,0
00:55:08:077,-640,364,17260,-414,-745,-147,0
00:55:08:325,-68,-12,14872,498,888,-60,0
00:55:08:578,-76,-136,16096,101,-1582,6,0
00:55:08:832,332,188,15796,-259,324,-132,0
00:55:09:085,-244,480,14536,-834,927,-179,0
00:55:09:338,-480,-344,14000,-303,207,-102,0
00:55:09:588,540,-216,14624,283,497,-23,0
00:55:09:843,-232,-308,16128,-281,479,-147,0
00:55:10:092,-152,208,14844,142,-53,-63,0
00:55:10:347,196,-76,12112,-202,-456,-107,0
00:55:10:599,-32,-320,16048,-160,148,-123,0
00:55:10:850,16,340,14396,-368,661,-118,0
00:55:11:102,-48,-108,14640,-97,-90,-98,0
00:55:11:354,-72,-40,15048,-89,208,-143,0
00:55:11:608,-40,-432,14308,-78,-131,-92,0
00:55:11:860,-68,-12,15148,-377,-81,-144,0
00:55:12:109,-4,228,14328,-458,93,-146,0
00:55:12:365,184,-352,15752,-152,-677,-98,0
00:55:12:614,416,0,15172,-78,-1624,327,0
00:55:12:866,864,244,13960,23,-133,-93,0
00:55:13:119,4,-460,17732,-343,2025,-80,0
00:55:13:374,-324,-332,13744,-49,742,-154,0
00:55:13:627,-236,-1228,14292,-240,35,-138,0
00:55:13:881,2216,-2864,17632,104,-494,-56,0
00:55:14:131,-860,172,16172,-88,-822,-123,0
00:55:14:382,-68,-216,15064,-187,27,-147,0
00:55:14:636,-212,-244,14992,-110,202,-93,0
00:55:14:885,96,-36,14052,-16,328,-143,0
00:55:15:140,-160,-148,15348,-217,49,-139,0
00:55:15:394,-200,-244,15268,-203,-45,-105,0
00:55:15:645,-616,-808,18232,136,154,-112,0
00:55:15:896,-52,-80,15144,-126,-467,-97,0
00:55:16:148,928,-916,16784,-265,392,43,0
00:55:16:401,216,-176,15796,225,234,-105,0
00:55:16:656,-220,-236,16284,-414,1012,-180,0
00:55:16:909,-628,-368,15372,-353,-371,-148,0
00:55:17:157,-24,124,13300,648,-869,-31,0
00:55:17:410,-920,-344,17120,13,339,-130,0
00:55:17:663,-232,116,15536,128,-111,-99,0
00:55:17:912,-88,-56,14640,20,68,-123,0
00:55:18:167,-160,-112,14724,-81,50,-101,0
00:55:18:417,-96,-132,14832,-73,62,-94,0
00:55:18:673,-100,-360,15068,-100,43,-118,0
00:55:18:923,-80,-208,15284,-121,55,-97,0
00:55:19:176,-24,-200,15188,-144,80,-121,0
00:55:19:429,-92,-180,15116,-154,79,-128,0
00:55:19:681,-144,-316,15192,-134,66,-129,0
00:55:19:932,-28,-252,15092,-156,66,-128,0
00:55:20:185,-72,-140,14988,-162,95,-135,0
00:55:20:437,-108,-100,14920,-168,61,-93,0
00:55:20:689,-112,-272,14952,-162,71,-77,0
00:55:20:942,-500,-1224,13780,70,690,-50,0
00:55:21:196,1900,-72,11684,-260,-1554,-19,0
00:55:21:445,380,3888,9740,-626,-233,12,0
00:55:21:701,-412,-640,10192,-238,-483,244,0
00:55:21:955,1320,-1028,14368,464,-1050,-133,0
00:55:22:207,784,-1116,16632,-298,-422,-106,0
00:55:22:456,1032,1024,9624,-23,-941,-97,0
00:55:22:709,816,-580,15608,-63,1392,-122,0
00:55:22:958,588,68,16840,57,1651,-140,0
00:55:23:214,-120,-376,14592,-253,-5,-138,0
00:55:23:466,-12,1140,15248,-144,-555,-73,0
00:55:23:718,272,-80,16576,-147,-207,-135,0
00:55:23:969,-144,-440,17424,68,223,-39,0
00:55:24:221,696,-212,16376,21,-900,-92,0
00:55:24:476,1152,-56,14440,-318,-243,-142,0
00:55:24:727,2036,2020,14680,-2,888,-217,0
00:55:24:978,992,1012,15432,5,-267,-121,0
00:55:25:242,-20880,32767,-5708,-14528,24895,-2157,0
00:55:25:485,1252,560,13436,-612,590,-210,1
00:55:25:735,1740,640,7664,413,1172,-96,0
00:55:25:991,3208,-4512,8720,-1781,729,-194,1
00:55:26:240,-204,-1856,17764,183,-3,-90,1
00:55:26:490,272,8,14808,-320,-2,-156,0
00:55:26:745,1440,956,4520,-596,-954,-89,0
00:55:26:995,40,-408,16588,-342,5,-139,0
00:55:27:251,152,-840,17036,-243,-1799,-85,1
00:55:27:502,344,-1684,15560,43,-362,-97,0
00:55:27:755,660,380,17516,154,-1327,-118,0
00:55:28:005,1492,28,12396,471,3243,-86,0
00:55:28:261,188,-612,12732,-525,1279,-178,1
00:55:28:514,-1152,592,14672,-37,-2156,-196,0
00:55:28:764,-488,-944,16400,-12,-40,-114,0
00:55:29:017,56,-348,13280,-105,-277,-106,0
00:55:29:269,148,164,17624,-725,1025,-185,1
00:55:29:521,-712,136,11312,-336,620,-168,0
00:55:29:777,-1764,-2868,11744,119,2011,-317,0
00:55:30:031,-1512,-1368,13752,-1017,-2443,161,1
00:55:30:282,3748,-7052,32767,-1307,2579,-236,1
00:55:30:532,-300,100,15156,-125,-173,-204,0
00:55:30:782,-88,136,14328,-216,-54,-117,0
00:55:31:031,20,-128,14700,-178,2,-86,0
00:55:31:283,604,816,9996,-70,404,-77,0
00:55:31:541,-496,-1240,16512,193,-689,-88,0
00:55:31:793,-124,-2648,15804,150,-288,-62,0
00:55:32:042,-68,68,13808,-161,191,-113,0
00:55:32:296,-1132,-664,15328,84,448,-84,0
00:55:32:551,-1628,-812,16040,-448,-39,-108,0
00:55:32:802,-176,944,12136,-596,1553,-211,0
00:55:33:055,2916,-872,18740,-785,174,-139,0
00:55:33:308,-208,-236,14072,-215,-285,-121,0
00:55:33:558,-664,-428,18140,-198,-30,-87,1
00:55:33:811,-416,148,16132,-148,325,-126,0
00:55:34:063,584,-308,16676,-76,-149,-115,0
00:55:34:311,0,16,15344,-108,211,-121,0
00:55:34:566,-16,-256,15580,-90,-4,-117,0
00:55:34:818,-72,-304,15404,-85,22,-115,0
00:55:35:071,-52,-12,15344,-123,78,-123,0
00:55:35:324,60,-332,15152,-181,117,-143,0
00:55:35:577,-108,-296,15120,-150,67,-108,0
00:55:35:828,-36,-228,15220,-141,65,-118,0
00:55:36:082,-128,-200,15068,-138,51,-118,0
00:55:36:333,-52,-296,15032,-134,87,-137,0
00:55:36:585,-16,-312,15080,-137,52,-122,0
00:55:36:838,-36,-296,14988,-129,62,-127,0
00:55:37:091,-124,-264,15092,-152,73,-124,0
00:55:37:342,-24,-228,14992,-152,60,-108,0
